company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Altres Staffing,https://www.altres.com,https://www.linkedin.com/company/altres-staffing,Honolulu,US,85,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
American Staffing Professionals,https://www.americanstaffingpros.com,https://www.linkedin.com/company/american-staffing-professionals,Spanish Fork,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"AmeriTech Staffing, Inc.",https://www.ameritechsi.com,https://www.linkedin.com/company/ameritech-staffing-inc-,Houston,US,36,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Amys Cleaning Service,https://www.amescleaningaustin.com,https://www.linkedin.com/company/amys-cleaning-service,Bellingham,US,79,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Anchor Staffing, Inc",https://www.anchorstaffing.com,https://www.linkedin.com/company/anchorstaffing-inc,Chicago,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Anderson Frank,https://www.andersonfrank.com/insights/take-the-netsuite-survey,https://www.linkedin.com/company/anderson-frank,,US,148,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Andrews & Associates,https://www.andrews-salt.com,https://www.linkedin.com/company/andrews-&-associates,Broken Arrow,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Angel Staffing,https://www.angelstaffing.net,https://www.linkedin.com/company/angel-staffing,San Antonio,US,172,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"APA Search, Inc.",https://www.apasearch.com,https://www.linkedin.com/company/apa-search,New Canaan,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Apex Pension Strategies, Inc",https://www.apexpension.com,https://www.linkedin.com/company/apex-pension-strategies-inc.,Atlanta,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Apex Staffing, Llc",https://www.apexjobs.net,https://www.linkedin.com/company/apex-staffing-llc.,Salt Lake City,US,53,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Apollo Staffing, Inc",https://www.staffapollo.com,https://www.linkedin.com/company/apollo-staffing-inc-,Covington,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Apollo Professional Solutions, Inc",https://www.apollopros.com,https://www.linkedin.com/company/apollopros,Salem,US,94,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Apprentice Personnel,https://www.apprenticepersonnel.com,https://www.linkedin.com/company/apprentice-personnel,Colorado Spings,US,103,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arc Northland,https://arcnorthland.org,https://www.linkedin.com/company/arc-northland,Duluth,US,51,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Area Agency On Aging Of Northwest Arkansas, Inc",https://aaanwar.org,https://www.linkedin.com/company/area-agency-on-aging-of-northwest-arkansas-inc,Harrison,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arg Professional Staffing,https://www.argjobs.com,https://www.linkedin.com/company/arg-professional-staffing,Knoxville,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arizona Spinal Cord Injury Association,https://www.azspinal.org,https://www.linkedin.com/company/arizona-spinal-cord-injury-association,Phoenix,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"ARK Solutions, Inc.",https://www.arksolutionsinc.com,https://www.linkedin.com/company/arksolutionsinc,Reston,US,209,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arnold-Hanafin Corporation,https://www.arnold-hanafin.com,https://www.linkedin.com/company/arnold-hanafin-corporation,Boca Raton,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arps International Llc,https://www.arpsint.com,https://www.linkedin.com/company/arps-international,Ann Arbor,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arrowpoint Solutions,https://www.arrowpoint.us,https://www.linkedin.com/company/arrowpoint-solutions,Clearfield,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arth Consulting - An Executive Search Firm,https://www.arthitc.com,https://www.linkedin.com/company/arth-consulting,Austin,US,46,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Arvon Staffing,https://www.arvon.com,https://www.linkedin.com/company/arvonstaffing,Virginia Beach,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Aryes Staffing,https://www.aryesstaffing.com,https://www.linkedin.com/company/aryes-staffing,Columbus,US,32,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Asap Business Solutions Inc,https://www.asapbiz.com,https://www.linkedin.com/company/asap-business-solutions-inc,,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Asap Professional Services, Inc",https://www.asapps.com,https://www.linkedin.com/company/asap-professional-services-inc,San Ramon,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Asen Associates,https://www.asen.com,https://www.linkedin.com/company/asen-computer-associates,Schaumburg,US,32,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Ashton Staffing,https://www.q-staffing.com,https://www.linkedin.com/company/ashton-staffing,Kennesaw,US,79,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Asian Pacific Community Counseling Transcultural Wellness Center,https://www.apccounseling.org,https://www.linkedin.com/company/asian-pacific-counseling-center-transcultural-wellness-center,,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Assess Systems,https://www.assess-systems.com,https://www.linkedin.com/company/assess-systems,Dallas,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
