"company_name","domain","linkedin_url","hq_city","hq_country","employee_count","estimated_revenue","industry","signal(s)","qualified (yes/no)","notes"
"Accurx","accurx.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Accuvia Software Group","accuvia.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ACD Systems","acdsee.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acentri","acentri.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acerta","acerta.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Ace Virtual Shooting","acexr.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acklen Avenue","acklenavenue.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Aclaimant","aclaimant.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acme Software","acmesoftware.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acnovate Corporation","acnovate.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ACORD Solutions Group","acordsolutions.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Obot AI","acorn.io","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acqueon","acqueon.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"AcquireROI","acquireroi.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acres","acres.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Markup AI","acrolinx.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acronotics Limited","acronotics.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ACSI - Alternetive Converged Solutions Inc.","acsiconnect.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Act-On Software","act-on.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Actable","actable.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Acting Office","actingoffice.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Action_104","action104.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Action Apps","actionapps.co.uk","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Action Starter Limited","actionstarter.co.uk","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Actionstep","actionstep.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActivateStaff","activatestaff.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveDEMAND","activedemand.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Alice (Formerly ActiveFence)","activefence.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveIQ","activeiq.co","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Activeloop","activeloop.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Actively","actively.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveNav","activenav.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveProspect","activeprospect.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveState","activestate.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveViam","activeviam.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"ActiveWizards | AI Engineering Studio","activewizards.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
